"(14, 70)","[1, 2, 5, 2]","[3, 6, 3, 1]",17
"(15, 66)","[1, 2, 6, 2]","[3, 5, 0, 2]",17
"(15, 71)","[1, 2, 6, 2]","[3, 6, 4, 1]",17
"(16, 31)","[1, 2, 0, 3]","[2, 3, 6, 1]",17
"(16, 44)","[1, 2, 0, 3]","[2, 4, 4, 1]",17
"(16, 52)","[1, 2, 0, 3]","[3, 4, 2, 1]",17
"(16, 60)","[1, 2, 0, 3]","[3, 5, 0, 1]",17
"(17, 32)","[1, 2, 1, 3]","[2, 3, 7, 1]",17
"(17, 45)","[1, 2, 1, 3]","[2, 4, 5, 1]",17
"(17, 53)","[1, 2, 1, 3]","[3, 4, 3, 1]",17
"(17, 61)","[1, 2, 1, 3]","[3, 5, 1, 1]",17
"(18, 46)","[1, 2, 2, 3]","[2, 4, 6, 1]",17
"(18, 50)","[1, 2, 2, 3]","[3, 4, 0, 1]",17
"(18, 54)","[1, 2, 2, 3]","[3, 4, 4, 1]",17
"(18, 62)","[1, 2, 2, 3]","[3, 5, 2, 1]",17
"(18, 66)","[1, 2, 2, 3]","[3, 5, 0, 2]",17
"(19, 51)","[1, 2, 3, 3]","[3, 4, 1, 1]",17
"(19, 55)","[1, 2, 3, 3]","[3, 4, 5, 1]",17
"(19, 63)","[1, 2, 3, 3]","[3, 5, 3, 1]",17
"(20, 40)","[1, 2, 4, 3]","[2, 4, 0, 1]",17
"(20, 52)","[1, 2, 4, 3]","[3, 4, 2, 1]",17
"(20, 56)","[1, 2, 4, 3]","[3, 4, 6, 1]",17
"(20, 64)","[1, 2, 4, 3]","[3, 5, 4, 1]",17
"(27, 66)","[2, 3, 2, 1]","[3, 5, 0, 2]",17
"(31, 38)","[2, 3, 6, 1]","[2, 3, 0, 3]",17
"(32, 39)","[2, 3, 7, 1]","[2, 3, 1, 3]",17
"(38, 44)","[2, 3, 0, 3]","[2, 4, 4, 1]",17
"(38, 52)","[2, 3, 0, 3]","[3, 4, 2, 1]",17
"(38, 60)","[2, 3, 0, 3]","[3, 5, 0, 1]",17
"(39, 45)","[2, 3, 1, 3]","[2, 4, 5, 1]",17
"(39, 53)","[2, 3, 1, 3]","[3, 4, 3, 1]",17
"(39, 61)","[2, 3, 1, 3]","[3, 5, 1, 1]",17
"(0, 58)","[1, 2, 0, 1]","[3, 4, 1, 2]",16.5
"(1, 57)","[1, 2, 1, 1]","[3, 4, 0, 2]",16.5
"(1, 59)","[1, 2, 1, 1]","[3, 4, 2, 2]",16.5
"(2, 58)","[1, 2, 2, 1]","[3, 4, 1, 2]",16.5
"(3, 47)","[1, 2, 3, 1]","[2, 4, 0, 2]",16.5
"(3, 59)","[1, 2, 3, 1]","[3, 4, 2, 2]",16.5
"(4, 48)","[1, 2, 4, 1]","[2, 4, 1, 2]",16.5
"(5, 49)","[1, 2, 5, 1]","[2, 4, 2, 2]",16.5
"(5, 67)","[1, 2, 5, 1]","[3, 6, 0, 1]",16.5
"(6, 68)","[1, 2, 6, 1]","[3, 6, 1, 1]",16.5
"(7, 69)","[1, 2, 7, 1]","[3, 6, 2, 1]",16.5
"(8, 70)","[1, 2, 8, 1]","[3, 6, 3, 1]",16.5
"(9, 68)","[1, 2, 0, 2]","[3, 6, 1, 1]",16.5
"(10, 67)","[1, 2, 1, 2]","[3, 6, 0, 1]",16.5
"(10, 69)","[1, 2, 1, 2]","[3, 6, 2, 1]",16.5
"(11, 68)","[1, 2, 2, 2]","[3, 6, 1, 1]",16.5
"(11, 70)","[1, 2, 2, 2]","[3, 6, 3, 1]",16.5
"(12, 69)","[1, 2, 3, 2]","[3, 6, 2, 1]",16.5
"(12, 71)","[1, 2, 3, 2]","[3, 6, 4, 1]",16.5
"(13, 70)","[1, 2, 4, 2]","[3, 6, 3, 1]",16.5
"(14, 66)","[1, 2, 5, 2]","[3, 5, 0, 2]",16.5
"(14, 71)","[1, 2, 5, 2]","[3, 6, 4, 1]",16.5
"(16, 30)","[1, 2, 0, 3]","[2, 3, 5, 1]",16.5
"(16, 43)","[1, 2, 0, 3]","[2, 4, 3, 1]",16.5
"(16, 51)","[1, 2, 0, 3]","[3, 4, 1, 1]",16.5
"(17, 31)","[1, 2, 1, 3]","[2, 3, 6, 1]",16.5
"(17, 44)","[1, 2, 1, 3]","[2, 4, 4, 1]",16.5
"(17, 50)","[1, 2, 1, 3]","[3, 4, 0, 1]",16.5
"(17, 52)","[1, 2, 1, 3]","[3, 4, 2, 1]",16.5
"(17, 66)","[1, 2, 1, 3]","[3, 5, 0, 2]",16.5
"(18, 32)","[1, 2, 2, 3]","[2, 3, 7, 1]",16.5
"(18, 45)","[1, 2, 2, 3]","[2, 4, 5, 1]",16.5
"(18, 51)","[1, 2, 2, 3]","[3, 4, 1, 1]",16.5
"(18, 53)","[1, 2, 2, 3]","[3, 4, 3, 1]",16.5
"(19, 40)","[1, 2, 3, 3]","[2, 4, 0, 1]",16.5
"(19, 46)","[1, 2, 3, 3]","[2, 4, 6, 1]",16.5
"(19, 52)","[1, 2, 3, 3]","[3, 4, 2, 1]",16.5
"(19, 54)","[1, 2, 3, 3]","[3, 4, 4, 1]",16.5
"(20, 41)","[1, 2, 4, 3]","[2, 4, 1, 1]",16.5
"(20, 53)","[1, 2, 4, 3]","[3, 4, 3, 1]",16.5
"(20, 55)","[1, 2, 4, 3]","[3, 4, 5, 1]",16.5
"(26, 66)","[2, 3, 1, 1]","[3, 5, 0, 2]",16.5
"(30, 38)","[2, 3, 5, 1]","[2, 3, 0, 3]",16.5
"(31, 39)","[2, 3, 6, 1]","[2, 3, 1, 3]",16.5
"(38, 43)","[2, 3, 0, 3]","[2, 4, 3, 1]",16.5
"(38, 51)","[2, 3, 0, 3]","[3, 4, 1, 1]",16.5
"(39, 44)","[2, 3, 1, 3]","[2, 4, 4, 1]",16.5
"(39, 50)","[2, 3, 1, 3]","[3, 4, 0, 1]",16.5
"(39, 52)","[2, 3, 1, 3]","[3, 4, 2, 1]",16.5
"(0, 49)","[1, 2, 0, 1]","[2, 4, 2, 2]",16
"(0, 57)","[1, 2, 0, 1]","[3, 4, 0, 2]",16
"(0, 71)","[1, 2, 0, 1]","[3, 6, 4, 1]",16
"(1, 58)","[1, 2, 1, 1]","[3, 4, 1, 2]",16
"(2, 47)","[1, 2, 2, 1]","[2, 4, 0, 2]",16
"(2, 59)","[1, 2, 2, 1]","[3, 4, 2, 2]",16
"(3, 48)","[1, 2, 3, 1]","[2, 4, 1, 2]",16
"(4, 49)","[1, 2, 4, 1]","[2, 4, 2, 2]",16
"(4, 67)","[1, 2, 4, 1]","[3, 6, 0, 1]",16
"(5, 68)","[1, 2, 5, 1]","[3, 6, 1, 1]",16
"(6, 69)","[1, 2, 6, 1]","[3, 6, 2, 1]",16
"(7, 70)","[1, 2, 7, 1]","[3, 6, 3, 1]",16
"(8, 16)","[1, 2, 8, 1]","[1, 2, 0, 3]",16
"(8, 71)","[1, 2, 8, 1]","[3, 6, 4, 1]",16
"(9, 67)","[1, 2, 0, 2]","[3, 6, 0, 1]",16
"(10, 68)","[1, 2, 1, 2]","[3, 6, 1, 1]",16
"(11, 69)","[1, 2, 2, 2]","[3, 6, 2, 1]",16
"(12, 70)","[1, 2, 3, 2]","[3, 6, 3, 1]",16
"(13, 66)","[1, 2, 4, 2]","[3, 5, 0, 2]",16
"(13, 71)","[1, 2, 4, 2]","[3, 6, 4, 1]",16
"(15, 60)","[1, 2, 6, 2]","[3, 5, 0, 1]",16
"(16, 29)","[1, 2, 0, 3]","[2, 3, 4, 1]",16
"(16, 42)","[1, 2, 0, 3]","[2, 4, 2, 1]",16
"(16, 50)","[1, 2, 0, 3]","[3, 4, 0, 1]",16
"(16, 66)","[1, 2, 0, 3]","[3, 5, 0, 2]",16
"(17, 30)","[1, 2, 1, 3]","[2, 3, 5, 1]",16
"(17, 43)","[1, 2, 1, 3]","[2, 4, 3, 1]",16
"(17, 51)","[1, 2, 1, 3]","[3, 4, 1, 1]",16
"(18, 31)","[1, 2, 2, 3]","[2, 3, 6, 1]",16
"(18, 40)","[1, 2, 2, 3]","[2, 4, 0, 1]",16
"(18, 44)","[1, 2, 2, 3]","[2, 4, 4, 1]",16
"(18, 52)","[1, 2, 2, 3]","[3, 4, 2, 1]",16
"(19, 32)","[1, 2, 3, 3]","[2, 3, 7, 1]",16
"(19, 41)","[1, 2, 3, 3]","[2, 4, 1, 1]",16
"(19, 45)","[1, 2, 3, 3]","[2, 4, 5, 1]",16
"(19, 53)","[1, 2, 3, 3]","[3, 4, 3, 1]",16
"(20, 25)","[1, 2, 4, 3]","[2, 3, 0, 1]",16
"(20, 42)","[1, 2, 4, 3]","[2, 4, 2, 1]",16
"(20, 46)","[1, 2, 4, 3]","[2, 4, 6, 1]",16
"(20, 54)","[1, 2, 4, 3]","[3, 4, 4, 1]",16
"(25, 66)","[2, 3, 0, 1]","[3, 5, 0, 2]",16
"(29, 38)","[2, 3, 4, 1]","[2, 3, 0, 3]",16
"(30, 39)","[2, 3, 5, 1]","[2, 3, 1, 3]",16
"(38, 42)","[2, 3, 0, 3]","[2, 4, 2, 1]",16
"(38, 50)","[2, 3, 0, 3]","[3, 4, 0, 1]",16
"(39, 43)","[2, 3, 1, 3]","[2, 4, 3, 1]",16
"(39, 51)","[2, 3, 1, 3]","[3, 4, 1, 1]",16
"(46, 57)","[2, 4, 6, 1]","[3, 4, 0, 2]",16
"(46, 66)","[2, 4, 6, 1]","[3, 5, 0, 2]",16
"(47, 56)","[2, 4, 0, 2]","[3, 4, 6, 1]",16
"(0, 48)","[1, 2, 0, 1]","[2, 4, 1, 2]",15.5
"(0, 70)","[1, 2, 0, 1]","[3, 6, 3, 1]",15.5
"(1, 47)","[1, 2, 1, 1]","[2, 4, 0, 2]",15.5
"(1, 49)","[1, 2, 1, 1]","[2, 4, 2, 2]",15.5
"(1, 71)","[1, 2, 1, 1]","[3, 6, 4, 1]",15.5
"(2, 48)","[1, 2, 2, 1]","[2, 4, 1, 2]",15.5
"(3, 49)","[1, 2, 3, 1]","[2, 4, 2, 2]",15.5
"(3, 67)","[1, 2, 3, 1]","[3, 6, 0, 1]",15.5
"(4, 68)","[1, 2, 4, 1]","[3, 6, 1, 1]",15.5
"(5, 69)","[1, 2, 5, 1]","[3, 6, 2, 1]",15.5
"(6, 70)","[1, 2, 6, 1]","[3, 6, 3, 1]",15.5
"(7, 16)","[1, 2, 7, 1]","[1, 2, 0, 3]",15.5
"(7, 71)","[1, 2, 7, 1]","[3, 6, 4, 1]",15.5
"(8, 17)","[1, 2, 8, 1]","[1, 2, 1, 3]",15.5
"(9, 65)","[1, 2, 0, 2]","[3, 5, 5, 1]",15.5
"(12, 66)","[1, 2, 3, 2]","[3, 5, 0, 2]",15.5
"(14, 60)","[1, 2, 5, 2]","[3, 5, 0, 1]",15.5
"(15, 61)","[1, 2, 6, 2]","[3, 5, 1, 1]",15.5
"(16, 28)","[1, 2, 0, 3]","[2, 3, 3, 1]",15.5
"(16, 41)","[1, 2, 0, 3]","[2, 4, 1, 1]",15.5
"(17, 29)","[1, 2, 1, 3]","[2, 3, 4, 1]",15.5
"(17, 40)","[1, 2, 1, 3]","[2, 4, 0, 1]",15.5
"(17, 42)","[1, 2, 1, 3]","[2, 4, 2, 1]",15.5
"(18, 30)","[1, 2, 2, 3]","[2, 3, 5, 1]",15.5
"(18, 41)","[1, 2, 2, 3]","[2, 4, 1, 1]",15.5
"(18, 43)","[1, 2, 2, 3]","[2, 4, 3, 1]",15.5
"(19, 25)","[1, 2, 3, 3]","[2, 3, 0, 1]",15.5
"(19, 31)","[1, 2, 3, 3]","[2, 3, 6, 1]",15.5
"(19, 42)","[1, 2, 3, 3]","[2, 4, 2, 1]",15.5
"(19, 44)","[1, 2, 3, 3]","[2, 4, 4, 1]",15.5
"(20, 26)","[1, 2, 4, 3]","[2, 3, 1, 1]",15.5
"(20, 32)","[1, 2, 4, 3]","[2, 3, 7, 1]",15.5
"(20, 43)","[1, 2, 4, 3]","[2, 4, 3, 1]",15.5
"(20, 45)","[1, 2, 4, 3]","[2, 4, 5, 1]",15.5
"(28, 38)","[2, 3, 3, 1]","[2, 3, 0, 3]",15.5
"(29, 39)","[2, 3, 4, 1]","[2, 3, 1, 3]",15.5
"(32, 57)","[2, 3, 7, 1]","[3, 4, 0, 2]",15.5
"(38, 41)","[2, 3, 0, 3]","[2, 4, 1, 1]",15.5
"(39, 40)","[2, 3, 1, 3]","[2, 4, 0, 1]",15.5
"(39, 42)","[2, 3, 1, 3]","[2, 4, 2, 1]",15.5
"(45, 57)","[2, 4, 5, 1]","[3, 4, 0, 2]",15.5
"(45, 66)","[2, 4, 5, 1]","[3, 5, 0, 2]",15.5
"(46, 58)","[2, 4, 6, 1]","[3, 4, 1, 2]",15.5
"(47, 55)","[2, 4, 0, 2]","[3, 4, 5, 1]",15.5
"(48, 56)","[2, 4, 1, 2]","[3, 4, 6, 1]",15.5
"(0, 47)","[1, 2, 0, 1]","[2, 4, 0, 2]",15
"(0, 69)","[1, 2, 0, 1]","[3, 6, 2, 1]",15
"(1, 48)","[1, 2, 1, 1]","[2, 4, 1, 2]",15
"(1, 70)","[1, 2, 1, 1]","[3, 6, 3, 1]",15
"(2, 49)","[1, 2, 2, 1]","[2, 4, 2, 2]",15
"(2, 67)","[1, 2, 2, 1]","[3, 6, 0, 1]",15
"(2, 71)","[1, 2, 2, 1]","[3, 6, 4, 1]",15
"(3, 68)","[1, 2, 3, 1]","[3, 6, 1, 1]",15
"(4, 69)","[1, 2, 4, 1]","[3, 6, 2, 1]",15
"(5, 70)","[1, 2, 5, 1]","[3, 6, 3, 1]",15
"(6, 16)","[1, 2, 6, 1]","[1, 2, 0, 3]",15
"(6, 71)","[1, 2, 6, 1]","[3, 6, 4, 1]",15
"(7, 17)","[1, 2, 7, 1]","[1, 2, 1, 3]",15
"(8, 18)","[1, 2, 8, 1]","[1, 2, 2, 3]",15
"(8, 33)","[1, 2, 8, 1]","[2, 3, 0, 2]",15
"(8, 60)","[1, 2, 8, 1]","[3, 5, 0, 1]",15
"(9, 64)","[1, 2, 0, 2]","[3, 5, 4, 1]",15
"(10, 65)","[1, 2, 1, 2]","[3, 5, 5, 1]",15
"(11, 66)","[1, 2, 2, 2]","[3, 5, 0, 2]",15
"(13, 60)","[1, 2, 4, 2]","[3, 5, 0, 1]",15
"(14, 61)","[1, 2, 5, 2]","[3, 5, 1, 1]",15
"(15, 21)","[1, 2, 6, 2]","[1, 2, 0, 4]",15
"(15, 38)","[1, 2, 6, 2]","[2, 3, 0, 3]",15
"(15, 62)","[1, 2, 6, 2]","[3, 5, 2, 1]",15
"(16, 27)","[1, 2, 0, 3]","[2, 3, 2, 1]",15
"(16, 40)","[1, 2, 0, 3]","[2, 4, 0, 1]",15
"(17, 28)","[1, 2, 1, 3]","[2, 3, 3, 1]",15
"(17, 41)","[1, 2, 1, 3]","[2, 4, 1, 1]",15
"(18, 25)","[1, 2, 2, 3]","[2, 3, 0, 1]",15
"(18, 29)","[1, 2, 2, 3]","[2, 3, 4, 1]",15
"(18, 42)","[1, 2, 2, 3]","[2, 4, 2, 1]",15
"(19, 26)","[1, 2, 3, 3]","[2, 3, 1, 1]",15
"(19, 30)","[1, 2, 3, 3]","[2, 3, 5, 1]",15
"(19, 43)","[1, 2, 3, 3]","[2, 4, 3, 1]",15
"(20, 27)","[1, 2, 4, 3]","[2, 3, 2, 1]",15
"(20, 31)","[1, 2, 4, 3]","[2, 3, 6, 1]",15
"(20, 44)","[1, 2, 4, 3]","[2, 4, 4, 1]",15
"(21, 37)","[1, 2, 0, 4]","[2, 3, 4, 2]",15
"(21, 59)","[1, 2, 0, 4]","[3, 4, 2, 2]",15
"(23, 57)","[1, 2, 2, 4]","[3, 4, 0, 2]",15
"(27, 38)","[2, 3, 2, 1]","[2, 3, 0, 3]",15
"(28, 39)","[2, 3, 3, 1]","[2, 3, 1, 3]",15
"(31, 57)","[2, 3, 6, 1]","[3, 4, 0, 2]",15
"(32, 58)","[2, 3, 7, 1]","[3, 4, 1, 2]",15
"(38, 40)","[2, 3, 0, 3]","[2, 4, 0, 1]",15
"(39, 41)","[2, 3, 1, 3]","[2, 4, 1, 1]",15
"(44, 57)","[2, 4, 4, 1]","[3, 4, 0, 2]",15
"(44, 66)","[2, 4, 4, 1]","[3, 5, 0, 2]",15
"(45, 58)","[2, 4, 5, 1]","[3, 4, 1, 2]",15
"(46, 59)","[2, 4, 6, 1]","[3, 4, 2, 2]",15
"(47, 54)","[2, 4, 0, 2]","[3, 4, 4, 1]",15
"(48, 55)","[2, 4, 1, 2]","[3, 4, 5, 1]",15
"(49, 56)","[2, 4, 2, 2]","[3, 4, 6, 1]",15
"(56, 66)","[3, 4, 6, 1]","[3, 5, 0, 2]",15
"(0, 68)","[1, 2, 0, 1]","[3, 6, 1, 1]",14.5
"(1, 67)","[1, 2, 1, 1]","[3, 6, 0, 1]",14.5
"(1, 69)","[1, 2, 1, 1]","[3, 6, 2, 1]",14.5
"(2, 68)","[1, 2, 2, 1]","[3, 6, 1, 1]",14.5
"(2, 70)","[1, 2, 2, 1]","[3, 6, 3, 1]",14.5
"(3, 69)","[1, 2, 3, 1]","[3, 6, 2, 1]",14.5
"(3, 71)","[1, 2, 3, 1]","[3, 6, 4, 1]",14.5
"(4, 70)","[1, 2, 4, 1]","[3, 6, 3, 1]",14.5
"(5, 16)","[1, 2, 5, 1]","[1, 2, 0, 3]",14.5
"(5, 71)","[1, 2, 5, 1]","[3, 6, 4, 1]",14.5
"(6, 17)","[1, 2, 6, 1]","[1, 2, 1, 3]",14.5
"(7, 18)","[1, 2, 7, 1]","[1, 2, 2, 3]",14.5
"(7, 33)","[1, 2, 7, 1]","[2, 3, 0, 2]",14.5
"(7, 60)","[1, 2, 7, 1]","[3, 5, 0, 1]",14.5
"(8, 19)","[1, 2, 8, 1]","[1, 2, 3, 3]",14.5
"(8, 34)","[1, 2, 8, 1]","[2, 3, 1, 2]",14.5
"(8, 61)","[1, 2, 8, 1]","[3, 5, 1, 1]",14.5
"(9, 63)","[1, 2, 0, 2]","[3, 5, 3, 1]",14.5
"(10, 64)","[1, 2, 1, 2]","[3, 5, 4, 1]",14.5
"(10, 66)","[1, 2, 1, 2]","[3, 5, 0, 2]",14.5
"(11, 65)","[1, 2, 2, 2]","[3, 5, 5, 1]",14.5
"(12, 60)","[1, 2, 3, 2]","[3, 5, 0, 1]",14.5
"(13, 61)","[1, 2, 4, 2]","[3, 5, 1, 1]",14.5
"(14, 21)","[1, 2, 5, 2]","[1, 2, 0, 4]",14.5
"(14, 38)","[1, 2, 5, 2]","[2, 3, 0, 3]",14.5
"(14, 62)","[1, 2, 5, 2]","[3, 5, 2, 1]",14.5
"(15, 22)","[1, 2, 6, 2]","[1, 2, 1, 4]",14.5
"(15, 39)","[1, 2, 6, 2]","[2, 3, 1, 3]",14.5
"(15, 63)","[1, 2, 6, 2]","[3, 5, 3, 1]",14.5
"(16, 26)","[1, 2, 0, 3]","[2, 3, 1, 1]",14.5
"(17, 25)","[1, 2, 1, 3]","[2, 3, 0, 1]",14.5
"(17, 27)","[1, 2, 1, 3]","[2, 3, 2, 1]",14.5
"(18, 26)","[1, 2, 2, 3]","[2, 3, 1, 1]",14.5
"(18, 28)","[1, 2, 2, 3]","[2, 3, 3, 1]",14.5
"(19, 27)","[1, 2, 3, 3]","[2, 3, 2, 1]",14.5
"(19, 29)","[1, 2, 3, 3]","[2, 3, 4, 1]",14.5
"(20, 28)","[1, 2, 4, 3]","[2, 3, 3, 1]",14.5
"(20, 30)","[1, 2, 4, 3]","[2, 3, 5, 1]",14.5
"(21, 36)","[1, 2, 0, 4]","[2, 3, 3, 2]",14.5
"(21, 58)","[1, 2, 0, 4]","[3, 4, 1, 2]",14.5
"(22, 37)","[1, 2, 1, 4]","[2, 3, 4, 2]",14.5
"(22, 57)","[1, 2, 1, 4]","[3, 4, 0, 2]",14.5
"(22, 59)","[1, 2, 1, 4]","[3, 4, 2, 2]",14.5
"(23, 58)","[1, 2, 2, 4]","[3, 4, 1, 2]",14.5
"(25, 39)","[2, 3, 0, 1]","[2, 3, 1, 3]",14.5
"(26, 38)","[2, 3, 1, 1]","[2, 3, 0, 3]",14.5
"(27, 39)","[2, 3, 2, 1]","[2, 3, 1, 3]",14.5
"(30, 57)","[2, 3, 5, 1]","[3, 4, 0, 2]",14.5
"(31, 58)","[2, 3, 6, 1]","[3, 4, 1, 2]",14.5
"(32, 47)","[2, 3, 7, 1]","[2, 4, 0, 2]",14.5
"(32, 59)","[2, 3, 7, 1]","[3, 4, 2, 2]",14.5
"(43, 57)","[2, 4, 3, 1]","[3, 4, 0, 2]",14.5
"(43, 66)","[2, 4, 3, 1]","[3, 5, 0, 2]",14.5
"(44, 58)","[2, 4, 4, 1]","[3, 4, 1, 2]",14.5
"(45, 59)","[2, 4, 5, 1]","[3, 4, 2, 2]",14.5
"(47, 53)","[2, 4, 0, 2]","[3, 4, 3, 1]",14.5
"(48, 54)","[2, 4, 1, 2]","[3, 4, 4, 1]",14.5
"(49, 55)","[2, 4, 2, 2]","[3, 4, 5, 1]",14.5
"(55, 66)","[3, 4, 5, 1]","[3, 5, 0, 2]",14.5
"(0, 20)","[1, 2, 0, 1]","[1, 2, 4, 3]",14
"(0, 67)","[1, 2, 0, 1]","[3, 6, 0, 1]",14
"(1, 68)","[1, 2, 1, 1]","[3, 6, 1, 1]",14
"(2, 69)","[1, 2, 2, 1]","[3, 6, 2, 1]",14
"(3, 70)","[1, 2, 3, 1]","[3, 6, 3, 1]",14
"(4, 16)","[1, 2, 4, 1]","[1, 2, 0, 3]",14
"(4, 71)","[1, 2, 4, 1]","[3, 6, 4, 1]",14
"(5, 17)","[1, 2, 5, 1]","[1, 2, 1, 3]",14
"(6, 18)","[1, 2, 6, 1]","[1, 2, 2, 3]",14
"(6, 33)","[1, 2, 6, 1]","[2, 3, 0, 2]",14
"(6, 60)","[1, 2, 6, 1]","[3, 5, 0, 1]",14
"(7, 19)","[1, 2, 7, 1]","[1, 2, 3, 3]",14
"(7, 34)","[1, 2, 7, 1]","[2, 3, 1, 2]",14
"(7, 61)","[1, 2, 7, 1]","[3, 5, 1, 1]",14
"(8, 20)","[1, 2, 8, 1]","[1, 2, 4, 3]",14
"(8, 35)","[1, 2, 8, 1]","[2, 3, 2, 2]",14
"(8, 62)","[1, 2, 8, 1]","[3, 5, 2, 1]",14
"(9, 62)","[1, 2, 0, 2]","[3, 5, 2, 1]",14
"(9, 66)","[1, 2, 0, 2]","[3, 5, 0, 2]",14
"(10, 63)","[1, 2, 1, 2]","[3, 5, 3, 1]",14
"(11, 60)","[1, 2, 2, 2]","[3, 5, 0, 1]",14
"(11, 64)","[1, 2, 2, 2]","[3, 5, 4, 1]",14
"(12, 61)","[1, 2, 3, 2]","[3, 5, 1, 1]",14
"(12, 65)","[1, 2, 3, 2]","[3, 5, 5, 1]",14
"(13, 21)","[1, 2, 4, 2]","[1, 2, 0, 4]",14
"(13, 38)","[1, 2, 4, 2]","[2, 3, 0, 3]",14
"(13, 62)","[1, 2, 4, 2]","[3, 5, 2, 1]",14
"(14, 22)","[1, 2, 5, 2]","[1, 2, 1, 4]",14
"(14, 39)","[1, 2, 5, 2]","[2, 3, 1, 3]",14
"(14, 63)","[1, 2, 5, 2]","[3, 5, 3, 1]",14
"(15, 23)","[1, 2, 6, 2]","[1, 2, 2, 4]",14
"(15, 64)","[1, 2, 6, 2]","[3, 5, 4, 1]",14
"(16, 25)","[1, 2, 0, 3]","[2, 3, 0, 1]",14
"(17, 26)","[1, 2, 1, 3]","[2, 3, 1, 1]",14
"(18, 27)","[1, 2, 2, 3]","[2, 3, 2, 1]",14
"(19, 28)","[1, 2, 3, 3]","[2, 3, 3, 1]",14
"(20, 24)","[1, 2, 4, 3]","[1, 2, 0, 5]",14
"(20, 29)","[1, 2, 4, 3]","[2, 3, 4, 1]",14
"(20, 57)","[1, 2, 4, 3]","[3, 4, 0, 2]",14
"(21, 35)","[1, 2, 0, 4]","[2, 3, 2, 2]",14
"(21, 49)","[1, 2, 0, 4]","[2, 4, 2, 2]",14
"(21, 57)","[1, 2, 0, 4]","[3, 4, 0, 2]",14
"(22, 36)","[1, 2, 1, 4]","[2, 3, 3, 2]",14
"(22, 58)","[1, 2, 1, 4]","[3, 4, 1, 2]",14
"(23, 33)","[1, 2, 2, 4]","[2, 3, 0, 2]",14
"(23, 37)","[1, 2, 2, 4]","[2, 3, 4, 2]",14
"(23, 47)","[1, 2, 2, 4]","[2, 4, 0, 2]",14
"(23, 59)","[1, 2, 2, 4]","[3, 4, 2, 2]",14
"(25, 38)","[2, 3, 0, 1]","[2, 3, 0, 3]",14
"(26, 39)","[2, 3, 1, 1]","[2, 3, 1, 3]",14
"(29, 57)","[2, 3, 4, 1]","[3, 4, 0, 2]",14
"(30, 58)","[2, 3, 5, 1]","[3, 4, 1, 2]",14
"(31, 47)","[2, 3, 6, 1]","[2, 4, 0, 2]",14
"(31, 59)","[2, 3, 6, 1]","[3, 4, 2, 2]",14
"(32, 48)","[2, 3, 7, 1]","[2, 4, 1, 2]",14
"(40, 59)","[2, 4, 0, 1]","[3, 4, 2, 2]",14
"(42, 57)","[2, 4, 2, 1]","[3, 4, 0, 2]",14
"(42, 66)","[2, 4, 2, 1]","[3, 5, 0, 2]",14
"(43, 58)","[2, 4, 3, 1]","[3, 4, 1, 2]",14
"(44, 59)","[2, 4, 4, 1]","[3, 4, 2, 2]",14
"(47, 52)","[2, 4, 0, 2]","[3, 4, 2, 1]",14
"(48, 53)","[2, 4, 1, 2]","[3, 4, 3, 1]",14
"(49, 50)","[2, 4, 2, 2]","[3, 4, 0, 1]",14
"(49, 54)","[2, 4, 2, 2]","[3, 4, 4, 1]",14
"(54, 66)","[3, 4, 4, 1]","[3, 5, 0, 2]",14
"(0, 19)","[1, 2, 0, 1]","[1, 2, 3, 3]",13.5
"(0, 65)","[1, 2, 0, 1]","[3, 5, 5, 1]",13.5
"(1, 20)","[1, 2, 1, 1]","[1, 2, 4, 3]",13.5
"(3, 16)","[1, 2, 3, 1]","[1, 2, 0, 3]",13.5
"(4, 17)","[1, 2, 4, 1]","[1, 2, 1, 3]",13.5
"(5, 18)","[1, 2, 5, 1]","[1, 2, 2, 3]",13.5
"(5, 33)","[1, 2, 5, 1]","[2, 3, 0, 2]",13.5
"(5, 60)","[1, 2, 5, 1]","[3, 5, 0, 1]",13.5
"(6, 19)","[1, 2, 6, 1]","[1, 2, 3, 3]",13.5
"(6, 34)","[1, 2, 6, 1]","[2, 3, 1, 2]",13.5
"(6, 61)","[1, 2, 6, 1]","[3, 5, 1, 1]",13.5
"(7, 20)","[1, 2, 7, 1]","[1, 2, 4, 3]",13.5
"(7, 35)","[1, 2, 7, 1]","[2, 3, 2, 2]",13.5
"(7, 62)","[1, 2, 7, 1]","[3, 5, 2, 1]",13.5
"(8, 36)","[1, 2, 8, 1]","[2, 3, 3, 2]",13.5
"(8, 63)","[1, 2, 8, 1]","[3, 5, 3, 1]",13.5
"(9, 61)","[1, 2, 0, 2]","[3, 5, 1, 1]",13.5
"(10, 60)","[1, 2, 1, 2]","[3, 5, 0, 1]",13.5
"(10, 62)","[1, 2, 1, 2]","[3, 5, 2, 1]",13.5
"(11, 61)","[1, 2, 2, 2]","[3, 5, 1, 1]",13.5
"(11, 63)","[1, 2, 2, 2]","[3, 5, 3, 1]",13.5
"(12, 21)","[1, 2, 3, 2]","[1, 2, 0, 4]",13.5
"(12, 38)","[1, 2, 3, 2]","[2, 3, 0, 3]",13.5
"(12, 62)","[1, 2, 3, 2]","[3, 5, 2, 1]",13.5
"(12, 64)","[1, 2, 3, 2]","[3, 5, 4, 1]",13.5
